material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,crystal_enc,category_enc,pughs_ratio,elastic_anisotropy,thermal_stability,electronic_density,vol_per_site,bulk_modulus_GPa_norm,shear_modulus_GPa_norm,formation_energy_per_atom_eV_norm,density_g_cm3_norm,melting_point_K_norm,band_gap_eV_norm,MQI
mp-595955,Sc2,1,cubic,198,Boride,-0.4935,0.1241,1.958,0,395.75,187.32,0.3076,5.863,4,199.17,1327.0,0,0,1,2.1126948536134584,208.43,2688.9563791498203,11.479754,49.7925,72.08897839619186,46.16030836133623,24.918750000000003,28.208499894803285,30.725190839694655,16.316666666666666,38.510735966940146
mp-211729,Ag4Se4,2,orthorhombic,16,Intermetallic,-1.8245,0.003,0.0,1,133.83,74.19,0.2806,7.507,8,434.16,1588.0,1,3,6,1.803881924544564,59.640000000000015,870.3754405569995,0.0,54.27,24.135847674844378,18.20764973314884,41.556250000000006,36.85567010309278,37.840785169029445,0.0,26.14163426726234
mp-30456,S4,1,hexagonal,194,Metal,0.0,0.0221,0.0,1,139.35,29.04,0.403,4.709,4,211.77,1611.0,1,1,7,4.79855371735587,110.31,161100000000.0,0.0,52.9425,25.14646649578908,7.051788891085193,18.75,22.138649274142644,38.46782988004362,0.0,18.17369048679566
mp-115265,Mn4In4Sn2Sc3,4,trigonal,165,Intermetallic,0.147,0.0181,0.0,1,125.79,87.3,0.2291,9.781,12,1072.5,1761.0,1,6,6,1.4408934706253274,38.49000000000001,11979.59102179653,0.0,89.375,22.663859392164042,21.446926270013837,16.912499999999994,48.81653692404797,42.55725190839695,0.0,23.469898611099914
mp-826298,Pd4Bi,2,monoclinic,10,Oxide,-4.9289,0.0017,1.785,0,169.94,97.12,0.2548,5.788,24,2097.39,1820.0,1,2,9,1.749794069012583,72.82,369.25074485331265,10.33158,87.39125,30.746979128524348,23.873295117612177,80.36125,27.81401220281927,44.165757906215916,14.875,38.63381975544163
mp-35864,C2OsO2,3,tetragonal,136,Metal,-0.8636,0.1886,0.0,1,153.46,83.29,0.2828,10.153,2,294.42,2297.0,0,4,7,1.8424780883848628,70.17,2659.796171146408,0.0,147.21,27.72976931526913,20.456117809843843,29.545,50.77319587628865,57.170119956379494,0.0,29.199015006108386
mp-611074,Al4Na3,2,monoclinic,7,Oxide,-2.2264,0.007,8.643,0,173.21,86.7,0.2895,5.61,6,247.17,2025.0,1,2,9,1.9978085349483499,86.51,909.5400605931546,48.487230000000004,41.195,31.345660930062248,21.298675627594385,46.58,26.87776141384389,49.7546346782988,72.025,40.79958865466054
mp-451187,K3He4Pd4,3,orthorhombic,59,Metal,-1.0724,0.0849,0.0,1,194.82,122.45,0.2267,6.475,16,1085.59,833.0,0,3,7,1.591016741397222,72.36999999999999,776.7623948455577,0.0,67.849375,35.30208714756499,30.13194307175331,32.155,31.4275194613928,17.257360959651034,0.0,25.2491621339506
mp-343257,Co3Au3,2,cubic,207,Halide,-3.0377,0.0203,6.271,0,73.65,39.71,0.282,1.268,2,34.96,940.0,1,0,5,1.8546965495203485,33.940000000000005,309.4446446013608,7.951628,17.48,13.117905529110216,9.688179482111089,56.72125,4.039553965916263,20.174482006543077,52.258333333333326,27.174344699817347
mp-622994,Na4Ne2,2,hexagonal,173,Halide,-1.8806,0.0746,7.44,0,86.51,33.43,0.3412,4.236,24,1470.22,670.0,0,1,5,2.5877953925851647,53.080000000000005,356.2692738686096,31.51584,61.259166666666665,15.472354448919809,8.136489424787507,42.2575,19.650746896696823,12.813522355507088,62.0,26.36037181773721
mp-62749,Zn3HNb3,3,orthorhombic,72,Intermetallic,-1.2299,0.0328,0.0,1,129.75,73.75,0.2631,6.839,12,1042.89,1605.0,1,3,6,1.759322033659753,56.0,1304.9841344419535,0.0,86.90750000000001,23.388868546320026,18.098932595374578,34.12375,33.342099726488534,38.30425299890949,0.0,24.202158150824197
mp-153870,Ni2Fe2,2,tetragonal,89,Perovskite,-3.7623,0.0032,0.565,0,30.24,14.48,0.2741,1.625,4,71.63,1360.0,1,4,10,2.0883977886129848,15.759999999999998,361.4810079964888,0.9181249999999999,17.9075,5.170267301354815,3.454239968373196,65.77875,5.917315379760151,31.624863685932386,4.708333333333333,20.922362544811477
mp-646026,Au4Ca4K,3,tetragonal,127,Alloy,0.1285,0.0256,0.0,1,93.63,55.01,0.2603,14.652,8,1296.51,1764.0,1,4,0,1.7020541716593247,38.62,13727.625390846273,0.0,162.06375,16.775906261442692,13.468570863807075,17.143749999999997,74.43719755943614,42.639040348964016,0.0,23.31722123333817
mp-895680,Ar4Mg4Ne4,3,monoclinic,10,Sulfide,-0.8267,0.1283,2.256,0,29.95,17.61,0.2613,5.874,8,697.26,1902.0,0,2,14,1.7007382159564235,12.34,2300.713653069872,13.251743999999999,87.1575,5.117173196631271,4.227614152994662,29.083749999999995,28.2663580896276,46.401308615049075,18.799999999999997,20.29253957114531
mp-221893,Ca4Pd3,2,cubic,211,Semiconductor,-0.0019,0.0776,1.16,0,48.35,27.58,0.2676,6.659,24,1705.0,807.0,0,0,12,1.7530819428016382,20.770000000000003,424734.60665996495,7.7244399999999995,71.04166666666667,8.4859025997803,6.691045661197864,18.773750000000007,32.39532926572691,16.548527808069792,9.666666666666666,13.961951749978793
mp-358988,La2Cl4Te3,3,cubic,196,Metal,0.2958,0.0731,0.0,1,136.07,94.38,0.1976,9.058,32,2779.92,1740.0,0,0,7,1.4417249415721844,41.69,5882.352742313971,0.0,86.8725,24.545953863053825,23.196283850563347,15.052500000000009,45.01367557332211,41.98473282442748,0.0,23.35802502371977
mp-207423,Li3Cd,2,trigonal,148,Boride,0.0868,0.0851,0.849,0,308.34,98.03,0.3568,4.37,12,739.01,1802.0,0,6,1,3.145363663863576,210.30999999999997,20760.366271847204,3.71013,61.58416666666667,56.0856829000366,24.098141925281674,17.664999999999992,20.35556490637492,43.67502726281352,7.074999999999999,29.217825545123173
mp-19776,Ga3Fe2Mo2,3,orthorhombic,16,Metal,-2.4789,0.0059,0.0,1,189.44,72.16,0.3406,8.451,6,746.91,2385.0,1,3,7,2.6252771614987145,117.28,962.120291411028,0.0,124.485,34.31709996338338,17.706068392963033,49.73624999999999,41.82095518619819,59.56924754634678,0.0,33.46936632184112
mp-41690,Ta4Cl3,2,monoclinic,4,Carbide,-0.8044,0.0017,2.555,0,380.1,287.54,0.1748,2.585,4,117.26,2407.0,1,2,2,1.3219030395311295,92.56,2992.2923546457937,6.604675,29.315,69.22372757231783,70.92310733346511,28.805000000000007,10.96675783715548,60.1690294438386,21.291666666666668,47.10614718144793
mp-84890,Ca4Ti4,2,cubic,227,Silicate,-3.3311,0.0157,7.333,0,72.28,22.71,0.3568,3.916,16,1117.09,447.0,1,0,13,3.1827388801485075,49.57,134.18990683500974,28.716028,69.818125,12.867081655071402,5.487744613559991,60.38875,17.96759941089838,6.733914940021809,61.108333333333334,27.721812435819395
mp-408065,Au4Cu4Br3Re3,4,triclinic,2,Chalcogenide,-0.0487,0.0332,0.127,0,58.43,31.49,0.2749,4.271,8,325.61,515.0,1,5,4,1.855509685025243,26.94,10574.946493850823,0.542417,40.70125,10.331380446722811,7.657145680964616,19.35875,19.834841152956027,8.587786259541986,1.0583333333333333,10.899857279764387
mp-482716,Ru2Ga2,2,hexagonal,190,Perovskite,-4.5555,0.0122,0.026,0,62.6,26.66,0.3063,7.19,16,1402.59,1043.0,1,1,10,2.348087020874686,35.94,228.9540111317001,0.18694,87.661875,11.094837056023433,6.46372800948804,75.69375000000001,35.1883021249737,22.982551799345693,0.21666666666666665,25.64917599550152
mp-736049,Mg2Au4,2,hexagonal,193,Metal,-1.4614,0.0486,0.0,1,70.24,37.35,0.2716,11.049,12,1460.65,1435.0,1,1,7,1.8805890222541928,32.88999999999999,981.9351239774523,0.0,121.72083333333335,12.493592090809226,9.105060288594585,37.017500000000005,55.48600883652429,33.66957470010905,0.0,22.322267564549552
mp-485538,CaCr,2,cubic,220,Carbide,0.1713,0.0323,2.097,0,354.72,155.58,0.311,1.541,16,186.44,2217.0,1,0,2,2.2799845737061326,199.14000000000001,12942.205899462586,3.231477,11.6525,64.577077993409,38.3178493773473,16.60875,5.475489164738059,54.98909487459106,17.474999999999998,35.317898621813725
mp-180770,Re2,1,tetragonal,110,Oxide,-3.5121,0.0072,3.92,0,169.12,124.09,0.2336,2.886,8,331.21,2008.0,1,4,9,1.3628817792438648,45.03,571.7377051572059,11.31312,41.40125,30.596850970340533,30.537161494366476,62.651250000000005,12.54996844098464,49.291166848418754,32.666666666666664,38.305724364302684
mp-687017,Ne3Au2,2,cubic,195,Metal,-0.6842,0.1535,0.0,1,141.37,45.71,0.3512,3.766,6,243.62,1012.0,0,0,7,3.0927586954511574,95.66,1479.0996568386486,0.0,40.60333333333333,25.516294397656537,11.170685906305595,27.302499999999995,17.178624026930358,22.137404580152673,0.0,17.836369150508364
mp-4223,Ar4Zn3Ta,3,orthorhombic,52,Chalcogenide,-1.06,0.0059,2.647,0,69.21,32.3,0.2978,6.676,16,1659.71,1673.0,1,3,4,2.142724457540952,36.91,1578.3018719028125,17.671371999999998,103.731875,12.305016477480773,7.857284048230874,32.0,32.48474647590995,40.158124318429664,22.058333333333334,23.013403400497776
mp-653583,WN,2,hexagonal,192,Oxide,-2.9701,0.0556,3.868,0,203.13,135.58,0.2425,2.349,4,58.81,2717.0,0,1,9,1.4982298272976668,67.54999999999998,914.7840109262853,9.085932,14.7025,36.82350787257415,33.37616129669895,55.87625,9.725436566379129,68.62050163576882,32.23333333333333,41.31580273585786
mp-980570,ClSc3,2,tetragonal,113,Semiconductor,-0.7226,0.04,0.573,0,110.3,80.12,0.1946,4.122,12,768.05,1394.0,1,4,12,1.3766849723693604,30.179999999999993,1929.1447283539337,2.361906,64.00416666666666,19.82790186744782,19.67286024906108,27.7825,19.05112560488113,32.55179934569248,4.7749999999999995,20.960784885643765
mp-16541,Ti2Mo3,2,hexagonal,177,Sulfide,-2.1974,0.035,0.517,0,108.58,56.47,0.2815,3.654,8,270.4,917.0,1,1,14,1.922790862064319,52.11,417.31136608122614,1.889118,33.8,19.51299890150128,13.829314093694405,46.2175,16.589522406900905,19.547437295528898,4.308333333333334,21.149280434058564
mp-460041,P4Mo2,2,orthorhombic,16,Semiconductor,-0.2897,0.03,0.29,0,79.44,17.22,0.3943,1.411,6,62.52,723.0,1,3,12,4.613240415439465,62.22,2495.685105430269,0.40919,10.42,14.177956792383743,4.131251235422019,22.371250000000003,4.791710498632443,14.258451472191929,2.4166666666666665,11.116530376253188
mp-20127,Mo2V3Os4,3,orthorhombic,65,Sulfide,-0.0231,0.0304,1.075,0,35.58,13.13,0.3274,4.637,8,453.02,1422.0,1,3,14,2.7098248265728673,22.449999999999996,61558.41490977709,4.984774999999999,56.6275,6.147931160746978,3.1206760229294326,19.038750000000007,21.759941089837994,33.31515812431843,8.958333333333334,14.17848926436685
mp-38005,Cl4Te2,2,cubic,206,Metal,-2.1276,0.0055,0.0,1,69.23,24.05,0.3427,6.722,4,291.34,1186.0,1,0,7,2.878586277389361,45.18000000000001,557.4356055770088,0.0,72.835,12.308678139875504,5.818837714963431,45.345,32.72669892699348,26.88113413304253,0.0,19.999343183623516
mp-659885,InC3,2,orthorhombic,47,Semiconductor,-0.5017,0.0883,2.369,0,123.01,44.39,0.3385,6.697,6,569.41,1596.0,0,3,12,2.7711196209121156,78.62,3181.1839110786536,15.865193000000001,94.90166666666666,22.15488831929696,10.844534492982802,25.021249999999995,32.59520302966548,38.05888767720829,19.741666666666667,23.533738017003742
mp-436137,Ca3O4,2,orthorhombic,41,Sulfide,-0.839,0.0749,1.265,0,89.25,39.43,0.3115,2.184,24,662.56,1357.0,0,3,14,2.2635049448989335,49.82,1617.4016493754273,2.76276,27.606666666666666,15.974002196997436,9.618995848982012,29.23750000000001,8.857563644014308,31.54307524536532,10.541666666666666,18.164567260402123
mp-225733,Si4Sn3Re2,3,hexagonal,173,Boride,-1.4257,0.0332,1.172,0,318.06,192.57,0.248,3.858,4,166.91,623.0,1,1,1,1.6516591368514484,125.49000000000001,436.9783233711277,4.521576,41.7275,57.865250823874035,47.45750148250642,36.57125,17.662528929097412,11.53217011995638,9.766666666666666,33.33987887217929
mp-378718,W4Pt3Cu4,3,orthorhombic,48,Alloy,0.2061,0.0579,0.0,1,114.18,49.0,0.3182,10.698,6,425.49,1896.0,0,3,0,2.330204081157101,65.18,9199.417312012745,0.0,70.915,20.538264372024898,11.983593595572247,16.17375,53.63980643803914,46.23773173391494,0.0,22.03876199741058
mp-753244,Ga3Sc3W4,3,orthorhombic,67,Alloy,-1.4852,0.0169,0.0,1,110.95,45.18,0.3272,6.02,8,703.85,2040.0,1,3,0,2.45573262451179,65.77000000000001,1373.552374269106,0.0,87.98125,19.946905895276455,11.03973117216841,37.315,29.03429413002314,50.163576881134134,0.0,24.08829335866141
mp-127908,Pd4Br2,2,trigonal,155,Oxide,-5.3761,0.0236,5.369,0,95.07,50.67,0.269,1.875,4,132.09,2334.0,1,6,9,1.8762581405414922,44.39999999999999,434.1437093168957,10.066875,33.0225,17.03954595386305,12.396224550306384,85.95125,7.232274353040186,58.178844056706644,44.74166666666666,39.2387081446439
mp-603010,Te3O2,2,orthorhombic,21,Metal,-0.8711,0.115,0.0,1,94.07,66.26,0.2121,7.652,6,558.55,2006.0,0,3,7,1.4197102322034847,27.809999999999988,2302.8354689147573,0.0,93.09166666666665,16.856462834126688,16.248270409171774,29.63875,37.6183463075952,49.23664122137404,0.0,23.696027462625317
mp-585337,Al2C3,2,cubic,204,Silicate,-4.2838,0.0339,0.5,0,77.73,47.02,0.2478,2.68,32,929.41,1648.0,1,0,13,1.6531263288700284,30.71,384.7051674104646,1.34,29.0440625,13.864884657634565,11.49436647558806,72.2975,11.466442247001893,39.476553980370774,4.166666666666666,27.224477548400333
mp-882184,MnSn,2,cubic,230,Halide,-2.6491,0.0167,6.543,0,29.51,10.3,0.3347,3.035,4,204.64,1023.0,1,0,5,2.8650485409077198,19.21,386.16888608897784,19.858005000000002,51.16,5.036616623947272,2.4214271595176915,51.863749999999996,13.33368398905954,22.43729552889858,54.525,24.74207148493373
mp-862776,H4Rh2,2,cubic,224,Nitride,-1.0257,0.1721,1.793,0,346.37,162.68,0.3069,3.539,8,341.11,435.0,0,0,8,2.1291492499305904,183.69,424.10061007993943,6.345427,42.63875,63.04833394361039,40.072148645977464,31.571250000000006,15.984641279192088,6.406761177753544,14.941666666666666,31.739074822499813
mp-38649,Fe3Ce4,2,cubic,199,Nitride,0.3304,0.0134,0.516,0,318.82,118.47,0.3326,6.356,8,353.33,1506.0,1,0,8,2.691145437436385,200.35,4558.111242187916,3.279696,44.16625,58.00439399487367,29.14854714370429,14.620000000000005,30.801598990111508,35.60523446019629,4.300000000000001,29.42053329575619
mp-299871,Te2He2Sb3,3,cubic,230,Sulfide,0.3209,0.023,0.728,0,109.84,50.76,0.2816,2.669,32,650.17,1011.0,1,0,14,2.1639085890142025,59.080000000000005,3150.5140806944814,1.9430319999999999,20.3178125,19.743683632369095,12.4184621466693,14.738749999999996,11.408584052177572,22.110141766630317,6.066666666666666,14.747558826019983
mp-148166,K2Ge,2,hexagonal,185,Oxide,-4.5272,0.036,3.025,0,189.55,122.01,0.2322,3.704,6,270.06,2239.0,1,1,9,1.5535611833822178,67.54,494.5661766774913,11.204600000000001,45.01,34.33723910655437,30.02322593397905,75.34,16.85251420155691,55.58887677208288,25.208333333333332,41.74492594407481
mp-350452,TiAsCl4,3,hexagonal,170,Semiconductor,-1.1697,0.0676,1.0,0,2.0,1.11,0.2634,1.216,8,146.3,949.0,0,1,12,1.8018017855693533,0.8899999999999999,811.3191347241248,1.216,18.2875,0.0,0.15072148645977468,33.37125,3.7660424994740165,20.419847328244277,8.333333333333332,11.393975646476
mp-341982,Nb2Re3,2,orthorhombic,74,Oxide,-3.1569,0.0004,4.546,0,146.64,58.49,0.3248,2.857,12,370.53,1455.0,1,3,9,2.507095229525201,88.14999999999998,460.89518052236315,12.987922000000001,30.877499999999998,26.48114243866715,14.328424589839889,58.21125,12.397433200084158,34.21483097055616,37.88333333333333,31.85863137129325
mp-286245,Ta3Zr3Pt2,3,hexagonal,186,Metal,0.484,0.0798,0.0,1,250.24,206.95,0.1945,6.351,2,149.64,2165.0,0,1,7,1.2091809615264952,43.29000000000002,4473.140403447513,0.0,74.82,45.44855364335408,51.01057521249258,12.700000000000003,30.775299810645905,53.57142857142857,0.0,32.94507003794821
mp-994491,Pd3Te2Sr4,3,orthorhombic,23,Oxide,-2.399,0.0209,5.964,0,162.67,95.49,0.2546,5.572,24,1919.98,2400.0,1,3,9,1.7035291651792304,67.17999999999999,1000.4168361800049,33.231408,79.99916666666667,29.415964848041003,23.470547539039334,48.7375,26.677887649905323,59.97818974918212,49.7,39.44431970478392
mp-683695,Bi3Mo3,2,tetragonal,110,Metal,-0.7849,0.2943,0.0,1,215.94,94.07,0.3138,3.617,6,316.32,1205.0,0,4,7,2.2955246090894526,121.87,1535.227397945886,0.0,52.72,39.16880263639692,23.119687685313302,28.56125,16.39490847885546,27.399127589967286,0.0,23.919308050722684
mp-849181,S3V3,2,orthorhombic,32,Nitride,-0.2738,0.0591,1.362,0,299.48,75.45,0.3878,3.492,8,287.38,1040.0,0,3,8,3.9692511591823396,224.03000000000003,3798.392848853439,4.7561040000000006,35.9225,54.46356645917246,18.51897608222969,22.1725,15.737428992215444,22.900763358778626,11.35,25.742365911318768
mp-48845,Ca2,1,hexagonal,174,Alloy,0.0,0.0323,0.0,1,172.83,90.71,0.2746,3.987,32,1976.41,1351.0,1,1,0,1.905302612511818,82.12000000000002,135100000000.0,0.0,61.7628125,31.27608934456243,22.28948408776438,18.75,18.34104775930991,31.37949836423119,0.0,21.00414421703103
mp-899271,ArCu4,2,hexagonal,175,Oxide,-2.8564,0.0197,4.734,0,207.31,73.62,0.3361,5.57,6,377.28,1288.0,1,1,9,2.815946753217068,133.69,450.9172369033846,26.368380000000002,62.879999999999995,37.58879531307213,18.066811622850366,54.455,26.66736797811908,29.661941112322793,39.45,35.05564935184482
mp-369599,W2Ir,2,tetragonal,114,Phosphide,-1.4591,0.001,0.699,0,136.43,75.65,0.2606,3.792,12,399.46,596.0,1,4,11,1.8034368801317335,60.78,408.470972459249,2.6506079999999996,33.288333333333334,24.611863786158917,18.568392963036175,36.98875,17.31537976015148,10.79607415485278,5.824999999999999,20.258500449082085
mp-465802,Ta4B4Mn3,3,monoclinic,6,Semiconductor,-0.6616,0.0337,1.676,0,60.5,18.99,0.3628,6.3,8,516.63,956.0,1,2,12,3.185887307432392,41.510000000000005,1444.9818403116408,10.5588,64.57875,10.710362504577077,4.568590630559399,27.019999999999996,30.50704818009678,20.610687022900763,13.966666666666667,16.697098498472087
mp-498091,Ni2Re2Ag,3,hexagonal,194,Alloy,-0.6516,0.0147,0.0,1,119.87,69.77,0.2598,10.835,6,688.07,2081.0,1,1,0,1.718073670385829,50.10000000000001,3193.6770535040355,0.0,114.67833333333334,21.580007323324786,17.115536667325557,26.894999999999996,54.3604039553966,51.281352235550706,0.0,26.246352029002335
mp-331047,AlCd2,2,trigonal,155,Oxide,-3.8164,0.0041,5.894,0,215.23,130.15,0.2497,6.174,4,344.19,2240.0,1,6,9,1.6537072607258,85.07999999999998,586.9405707291149,36.389556000000006,86.0475,39.03881362138411,32.034492982802924,66.455,29.844308857563647,55.61613958560524,49.11666666666667,46.20001314443456
mp-76372,Ge3,1,trigonal,167,Ceramic,-2.5039,0.0054,2.462,0,107.04,60.33,0.2556,5.288,2,110.59,3289.0,1,6,3,1.7742416705164528,46.71000000000001,1313.550855411355,13.019056,55.295,19.231050897107284,14.783059893259537,50.04875,25.184094256259204,84.21483097055616,20.51666666666667,35.040706229282705
mp-829734,Zr3Sc3,2,cubic,223,Nitride,-0.3538,0.0424,0.243,0,270.86,114.09,0.306,5.078,16,845.46,531.0,1,0,8,2.3740906299961355,156.77,1500.8478942665943,1.233954,52.84125,49.223727572317834,28.0663174540423,23.1725,24.079528718703976,9.023991275899673,2.025,24.15781056852738
mp-909680,Ge2Cl2,2,tetragonal,103,Alloy,-0.316,0.0179,0.0,1,161.42,136.22,0.18,11.125,12,2241.58,2924.0,1,4,0,1.1849948611668626,25.19999999999999,9253.164264140372,0.0,186.79833333333332,29.187110948370552,33.5342953152797,22.700000000000003,55.88575636440143,74.2639040348964,0.0,33.81244249440466
mp-133662,Sr2Ag2,2,hexagonal,185,Metal,-0.3194,0.0581,0.0,1,202.06,108.05,0.259,2.977,8,247.52,1531.0,0,1,7,1.8700601571614939,94.01,4793.3624047162675,0.0,30.94,36.62760893445624,26.573927653686496,22.742499999999993,13.028613507258571,36.286804798255176,0.0,23.934689388092675
mp-68111,MnBr4,2,trigonal,145,Perovskite,-2.0892,0.0444,2.386,0,62.26,42.85,0.2103,3.828,4,143.37,601.0,1,6,10,1.4529754955769016,19.409999999999997,287.66992012411487,9.133608,35.8425,11.032588795313071,10.464024510772878,44.865,17.504733852303808,10.932388222464558,19.883333333333333,19.645154279817255
mp-449008,FeTa,2,trigonal,149,Semiconductor,-0.7294,0.098,2.435,0,91.2,52.67,0.255,3.226,4,159.41,1205.0,0,6,12,1.7315359784067712,38.53,1652.0427522341272,7.85531,39.8525,16.331014280483338,12.890393358371218,27.867500000000007,14.338312644645487,27.399127589967286,20.291666666666668,20.005231930730556
mp-460539,Ru2C,2,cubic,207,Intermetallic,-1.1798,0.163,0.0,1,171.54,52.99,0.3604,16.785,2,403.44,1415.0,0,0,6,3.2372145681756526,118.54999999999998,1199.3558128550958,0.0,201.72,31.039912120102525,12.969460367661592,33.4975,85.65642751946139,33.12431842966194,0.0,29.035665013948254
mp-68910,PSi4Fe,3,tetragonal,114,Nitride,-0.997,0.0236,1.639,0,267.98,148.57,0.2561,4.278,16,464.81,1226.0,1,4,8,1.803728881887075,119.41000000000003,1229.6890548677125,7.011641999999999,29.050625,48.69644818747712,36.58578770508005,31.212500000000006,19.871660004207868,27.97164667393675,13.658333333333333,31.530610180022734
mp-20080,As2Ni,2,orthorhombic,58,Alloy,-1.9644,0.0112,0.0,1,68.41,29.35,0.3214,5.528,6,258.49,965.0,1,3,0,2.330834752187109,39.059999999999995,491.24414329442,0.0,43.08166666666667,12.158549981691687,7.128385056335245,43.30499999999999,26.446454870608033,20.856052344601963,0.0,18.291440346356485
mp-671343,Mg4P,2,cubic,209,Sulfide,-2.0789,0.0222,1.364,0,98.4,27.82,0.361,5.558,12,573.83,1124.0,1,0,14,3.537023722668216,70.58000000000001,540.670544323101,7.581112,47.81916666666667,17.64921274258513,6.750345918165646,44.73625,26.604249947401637,25.190839694656486,11.366666666666667,21.971212681088794
mp-284935,HeAg2,2,hexagonal,180,Metal,0.214,0.0567,0.0,1,122.3,23.51,0.4041,7.794,16,1600.32,427.0,0,1,7,5.202041682176928,98.78999999999999,1995.3270095641585,0.0,100.02,22.024899304284144,5.685412136785926,16.07499999999999,38.36524300441826,6.1886586695747,0.0,13.521885389092043
mp-551032,Zr3Ar2,2,tetragonal,112,Intermetallic,-0.389,0.0355,0.0,1,115.17,55.04,0.3015,6.912,4,200.18,1460.0,1,4,6,2.0924781972942443,60.13,3753.2132711256227,0.0,50.045,20.719516660563894,13.475983395928049,23.612499999999997,33.7260677466863,34.35114503816794,0.0,20.086878541692208
